timestamps,TP9,AF7,AF8,TP10,Right AUX
1689861618.919,41.504,40.527,50.781,1.465,30.273
1689861618.923,-17.578,32.715,51.758,45.898,40.527
1689861618.926,2.441,29.297,55.176,40.039,76.172
1689861618.930,23.438,32.715,56.641,17.578,59.082
1689861618.934,1.953,33.691,55.664,26.855,75.195
1689861618.938,12.695,36.133,56.641,38.086,69.824
1689861618.942,24.902,40.527,60.547,59.082,13.184
1689861618.946,32.227,38.574,58.105,81.055,18.066
1689861618.950,38.574,38.086,56.641,39.062,26.855
1689861618.954,46.387,37.598,62.988,21.484,55.664
1689861618.958,44.922,34.180,65.430,44.922,75.684
1689861618.962,56.641,38.086,62.988,38.086,-0.488
1689861618.965,91.797,38.086,57.617,39.062,16.113
1689861618.969,95.215,33.691,59.082,57.129,46.875
1689861618.973,39.551,32.715,61.523,51.758,40.039
1689861618.977,-18.555,33.691,60.547,36.621,78.125
1689861618.981,-16.113,33.203,60.059,44.434,61.523
1689861618.985,2.930,34.180,57.617,43.457,30.762
1689861618.989,9.766,32.715,61.035,57.129,13.672
1689861618.993,1.953,33.203,59.082,42.480,12.207
1689861618.997,-0.488,33.691,52.734,3.906,22.461
1689861619.001,6.348,29.785,53.223,26.855,18.555
1689861619.005,15.137,27.344,51.758,61.523,32.227
1689861619.008,16.113,26.367,53.711,78.125,2.441
1689861619.012,20.996,23.926,57.617,75.684,-2.930
1689861619.016,35.645,26.855,51.758,32.227,22.461
1689861619.020,30.762,28.809,51.270,-10.254,26.855
1689861619.024,14.160,30.273,58.105,40.527,33.203
1689861619.028,39.062,28.809,54.688,77.148,-0.977
1689861619.032,64.453,26.855,52.246,38.574,16.113
1689861619.036,86.426,34.180,52.246,24.902,13.184
1689861619.040,73.730,35.645,53.223,73.730,32.715
1689861619.044,43.457,35.645,56.152,72.266,68.848
1689861619.047,46.387,40.039,54.688,29.297,102.051
1689861619.051,48.828,39.062,50.781,33.691,109.375
1689861619.055,52.246,38.574,53.223,44.434,60.547
1689861619.059,17.578,36.133,56.152,55.176,60.059
1689861619.063,-28.809,30.273,55.176,83.008,46.875
1689861619.067,-18.555,30.762,54.688,89.844,22.461
